"","CMCSA","FISV","MSFT","JNJ","CSCO","ADS","CL","BBT","AAPL","BFB","Rf","SP500"
"2014-10-31",24.809122,34.740002,42.504902,95.977112,21.499502,277.249481,61.085381,33.506016,100.288353,32.755417,1.613,2018.050049
"2014-11-03",24.921175,34.834999,42.948509,95.692154,21.596148,275.781769,61.569492,33.514854,101.588409,32.78017,1.634,2017.810059
"2014-11-04",24.486399,34.575001,43.066208,96.725121,21.85973,272.122284,62.154026,33.541389,100.845535,32.737751,1.634,2012.099976
"2014-11-05",24.692581,34.939999,43.328747,96.903236,22.096954,277.90506,62.245361,33.746124,101.08696,32.850864,1.634,2023.569946
"2014-11-06",24.822569,34.990002,44.089218,97.072411,22.1936,278.84436,62.208832,34.057686,101.376068,32.981647,1.659,2031.209961
"2014-11-07",24.719479,34.73,44.07111,96.351128,22.255102,277.503815,62.154026,33.986477,101.665161,33.080605,1.593,2031.920044
"2014-11-10",23.733383,35.035,44.261227,96.903236,22.096954,278.854156,62.61071,34.217915,101.497307,33.257339,1.641,2038.26001
"2014-11-11",23.737869,34.919998,44.24313,96.983353,22.096954,278.159393,62.53764,34.120003,102.308693,33.278545,1.64,2039.680054
"2014-11-12",24.024733,34.924999,44.161644,96.840874,22.061815,277.13208,62.747696,33.53249,103.754272,33.204327,1.64,2038.25
"2014-11-13",24.338486,35.185001,44.913063,97.125839,22.562616,278.110596,62.37323,33.45237,105.218483,33.310356,1.623,2039.329956
"2014-11-14",24.248842,35.044998,44.885899,96.315483,23.124926,279.314026,61.70647,33.318848,106.486847,32.992245,1.604,2039.819946
"2014-11-17",24.271255,35.154999,44.777267,96.440163,23.256712,274.832672,62.035297,33.238735,106.309639,33.239666,1.627,2041.319946
"2014-11-18",24.392273,35.25,44.403744,96.912117,23.370934,275.928558,62.080959,33.327744,107.689934,33.253799,1.609,2051.800049
"2014-11-19",24.374348,35.205002,43.930004,96.84977,23.36215,274.578186,62.37323,33.45237,106.94381,33.257339,1.639,2048.719971
"2014-11-20",24.374348,35.215,44.367298,96.333298,23.555441,278.697571,62.163166,33.585899,108.473335,33.179577,1.624,2052.75
"2014-11-21",24.23988,35.029999,43.711353,96.673882,23.616943,278.961792,62.418896,33.390057,108.622566,33.275005,1.611,2063.5
"2014-11-24",24.661209,35.314999,43.356052,95.795532,23.748737,280.038086,62.062695,33.888561,110.637016,33.511829,1.603,2069.409912
"2014-11-25",25.378365,35.244999,43.246731,95.634186,23.968384,278.452972,62.409775,33.844048,109.676414,33.695625,1.568,2067.030029
"2014-11-26",25.485937,35.450001,43.501816,96.091301,24.100178,278.247528,62.738575,33.737232,110.982094,33.617863,1.552,2072.830078
"2014-11-28",25.566612,35.744999,43.556484,97.023453,24.284685,279.71521,63.560596,33.461288,110.916801,34.303589,1.511,2067.560059
"2014-12-01",25.369398,35.605,44.294411,96.826263,24.240755,275.546906,63.387058,32.980595,107.316879,33.784,1.521,2053.439941
"2014-12-02",25.557653,35.630001,44.148651,97.25647,24.442837,276.897217,63.807213,33.301044,106.906525,34.214352,1.59,2066.550049
"2014-12-03",25.611439,35.735001,43.802464,96.548416,24.557053,275.39035,63.076515,33.790638,108.11895,32.87785,1.608,2074.330078
"2014-12-04",25.270788,35.450001,44.494839,96.405006,24.398901,272.660461,63.43272,33.755035,107.708588,32.40741,1.587,2071.919922
"2014-12-05",25.252865,35.685001,44.112209,97.25647,24.161678,272.249451,63.359665,34.520569,107.251595,32.52858,1.682,2075.370117
"2014-12-08",25.261827,35.395,43.456261,97.265442,23.924452,272.327759,63.423595,34.502773,104.82679,32.432354,1.664,2060.310059
"2014-12-09",25.185627,35.235001,43.356052,96.84417,24.091391,271.124237,63.32312,34.654095,106.430916,32.204262,1.626,2059.820068
"2014-12-10",24.90773,34.720001,42.727436,95.221893,23.608158,271.319916,62.902985,33.915249,104.407104,31.320387,1.569,2026.140015
"2014-12-11",25.055645,34.965,42.973427,95.652115,23.713589,272.024414,63.27747,33.986477,104.099335,31.819349,1.603,2035.329956
"2014-12-12",24.809122,34.174999,42.772987,93.599586,23.599371,268.413879,62.628971,33.336651,102.336685,30.849937,1.53,2002.329956
"2014-12-15",24.625349,34.485001,42.517899,93.178352,23.441223,276.407959,62.062695,33.007294,100.937744,30.871317,1.577,1989.630005
"2014-12-16",24.567081,34.380001,41.142246,92.102814,23.36215,272.582184,61.66082,32.669029,99.557449,30.532743,1.526,1972.73999
"2014-12-17",24.80464,35.025002,41.670639,93.276947,23.555441,276.789551,62.711185,33.398964,102.038231,31.074469,1.612,2012.890015
"2014-12-18",25.23045,35.845001,43.292282,95.732788,24.293465,283.932404,63.460133,34.111092,105.059921,31.641153,1.659,2061.22998
"2014-12-19",25.624882,35.66,43.419827,94.603455,24.398901,283.267059,63.916813,34.120003,104.248543,31.405914,1.654,2070.649902
"2014-12-22",25.647301,36.185001,43.711353,95.670052,24.794273,283.21814,64.172554,34.467163,105.330399,31.76232,1.659,2078.540039
"2014-12-23",25.952085,36.514999,44.139545,93.465164,24.820633,283.492096,64.848442,34.93005,104.957352,32.079525,1.727,2082.169922
"2014-12-24",26.028282,36.325001,43.857124,93.743011,24.864561,283.951965,64.364349,34.814323,104.463051,32.222076,1.759,2081.879883
"2014-12-26",26.171711,36.275002,43.620247,94.164268,24.908497,284.852173,64.738831,34.903336,106.309639,32.17218,1.756,2088.77002
"2014-12-29",26.391344,36.169998,43.228512,94.406281,25.00514,285.077179,64.373466,35.045769,106.235031,31.990417,1.712,2090.570068
"2014-12-30",26.386864,35.994999,42.836758,94.433151,24.917282,280.703461,63.971611,35.019058,104.93869,31.630459,1.684,2080.350098
"2014-12-31",26.00139,35.485001,42.317471,93.72509,24.442837,279.891266,63.195271,34.618488,102.942894,31.306133,1.653,2058.899902
"2015-01-02",25.705564,35.310001,42.599895,93.680275,24.425142,279.225983,63.058247,34.404858,101.963631,31.45225,1.618,2058.199951
"2015-01-05",25.280903,34.91,42.208153,93.025986,23.938587,275.3414,62.592445,33.318848,99.091148,31.281179,1.568,2020.579956
"2015-01-06",24.951111,34.945,41.588646,92.568871,23.929737,271.838562,61.93483,32.669029,99.100471,31.110109,1.493,2002.609985
"2015-01-07",24.928526,35.419998,42.117054,94.612419,24.1509,273.922668,62.428032,33.105209,100.490089,31.641153,1.473,2025.900024
"2015-01-08",25.470646,36.139999,43.356052,95.356331,24.336676,281.730835,63.27747,33.65712,104.351151,32.125851,1.496,2062.139893
"2015-01-09",25.429987,36.035,42.991646,94.056717,24.584375,284.490143,62.656372,32.784748,104.463051,31.751631,1.443,2044.810059
"2015-01-12",25.375776,35.985001,42.454124,93.734062,24.814383,285.087006,62.345837,32.482098,101.889015,31.919134,1.388,2028.26001
"2015-01-13",25.678457,36.110001,42.235477,93.895386,24.85862,281.359009,62.775105,32.42868,102.793655,31.83717,1.359,2023.030029
"2015-01-14",25.217653,35.895,41.871059,93.214211,24.699383,275.312073,62.519375,31.743261,102.401962,31.769453,1.303,2011.27002
"2015-01-15",25.298971,35.860001,41.433777,91.860802,24.248209,273.629181,62.400639,31.600826,99.622726,31.630459,1.224,1992.670044
"2015-01-16",25.646835,36.52,42.126156,93.250061,24.487068,283.315979,63.176964,32.063717,98.848663,31.876371,1.283,2019.420044
"2015-01-20",25.213142,36.575001,42.26281,90.785263,24.832075,286.965698,62.985172,31.832273,101.39473,32.450176,1.293,2022.550049
"2015-01-21",25.195068,36.209999,41.834621,91.332008,24.628611,288.570374,62.755646,31.725454,102.168816,32.70322,1.336,2032.119995
"2015-01-22",25.55648,36.814999,42.93697,92.999084,25.212477,288.090942,63.646252,32.855968,104.82679,33.280586,1.382,2063.149902
"2015-01-23",25.439022,37.029999,42.982529,91.600876,24.955925,292.112457,61.644672,32.775852,105.367699,33.116634,1.324,2051.820068
"2015-01-26",25.610689,37.154999,42.827648,91.654663,24.743612,294.177002,60.864254,32.927174,105.47963,32.963383,1.35,2057.090088
"2015-01-27",25.461611,36.619999,38.864655,91.502281,23.797041,288.404053,60.285828,32.304062,101.78643,32.435925,1.332,2029.550049
"2015-01-28",24.66198,36.419998,37.52544,90.955544,23.717419,283.854156,59.790016,31.476215,107.540718,32.14011,1.241,2002.160034
"2015-01-29",24.33671,36.935001,38.272488,91.762207,24.080122,286.623199,63.380005,31.752159,110.888824,32.232773,1.275,2021.25
"2015-01-30",24.011435,36.264999,36.805725,89.754532,23.328175,282.611511,61.99358,31.413895,109.266068,31.673222,1.187,1994.98999
"2015-02-02",24.309605,36.720001,37.607433,90.372971,23.735117,285.243591,63.343258,32.010307,110.637016,32.075954,1.185,2020.849976
"2015-02-03",25.032431,37.244999,37.898968,91.833916,23.991663,288.922577,63.526894,32.473198,110.65567,31.976164,1.279,2050.030029
"2015-02-04",25.705566,37.900002,38.117615,90.848,23.611263,286.026337,63.536079,32.375275,111.504333,31.901316,1.291,2041.51001
"2015-02-05",25.737186,38.560001,38.673344,91.833916,24.115513,273.707397,64.077789,33.016193,112.300217,32.186443,1.3,2062.52002
"2015-02-06",25.7146,38.490002,38.636906,90.614952,24.09782,268.501923,63.627899,33.852951,111.354553,32.143673,1.464,2055.469971
"2015-02-09",25.791403,38.235001,38.591339,89.431854,23.991663,267.239685,63.416714,33.514687,112.094223,31.797955,1.484,2046.73999
"2015-02-10",25.935965,38.75,38.809998,89.942749,24.318977,273.423676,63.756439,33.65712,114.247726,31.947647,1.51,2068.590088
"2015-02-11",26.103119,38.845001,38.609577,89.969627,23.82358,273.629181,63.783974,33.513775,116.925545,32.289791,1.514,2068.530029
"2015-02-12",26.374184,39.224998,39.256397,88.230835,26.061739,278.775909,64.132866,34.329002,118.404915,32.432354,1.497,2088.47998
"2015-02-13",26.866608,39.349998,39.967014,89.288452,26.0352,280.43927,64.34404,34.293167,118.985435,32.332558,1.516,2096.98999
"2015-02-17",26.563925,39.369999,39.985367,90.023415,25.929039,278.110596,64.445038,34.436501,119.687645,32.517899,1.619,2100.340088
"2015-02-18",26.301899,39.525002,39.93948,89.593193,26.088278,276.779785,64.766403,33.881077,120.520966,32.778057,1.52,2099.679932
"2015-02-19",26.134745,39.525002,39.911964,90.256447,25.929039,275.860016,64.463402,33.863152,120.26815,32.621246,1.573,2097.449951
"2015-02-20",26.428391,39.525002,40.242264,90.491112,26.194435,276.319946,64.490959,34.212543,121.251266,32.86359,1.605,2110.300049
"2015-02-23",26.297379,39.404999,40.508339,90.418907,26.21213,273.599762,64.894936,34.015453,124.528328,32.884987,1.545,2109.659912
"2015-02-24",26.731077,39.52,40.453293,90.888245,26.21213,270.243622,65.197945,34.239414,123.751205,32.867161,1.459,2115.47998
"2015-02-25",26.934374,39.450001,40.361534,91.348549,26.088278,270.507813,65.197945,34.346912,120.586487,32.774506,1.463,2113.860107
"2015-02-26",26.722044,39.32,40.425774,92.783638,26.459831,273.384491,65.289742,34.409622,122.112648,32.938442,1.528,2110.73999
"2015-02-27",26.825951,39.035,40.233086,92.521881,26.105974,272.513672,65.023476,34.087116,120.277527,32.678268,1.505,2104.5
"2015-03-02",27.04731,39.435001,40.260609,93.162704,26.707537,276.212311,65.197945,34.400669,120.867393,32.745972,1.578,2117.389893
"2015-03-03",27.087973,39.25,39.710102,92.368454,26.132513,273.188812,64.894936,34.194614,121.120193,32.507198,1.614,2107.780029
"2015-03-04",27.300301,38.990002,39.508247,91.745682,25.946735,272.249451,64.894936,33.872124,120.352425,32.218506,1.599,2098.530029
"2015-03-05",27.255125,38.98,39.554127,92.530922,25.920198,276.623199,65.611099,34.015453,118.358116,32.357506,1.573,2101.040039
"2015-03-06",27.273199,38.764999,38.865986,90.355736,25.592878,273.149658,63.581993,34.454414,118.535995,31.91081,1.696,2071.26001
"2015-03-09",27.363552,39.07,39.315571,90.852158,25.973274,274.147705,63.89415,34.552967,119.041603,31.950357,1.653,2079.429932
"2015-03-10",26.518749,38.365002,38.56321,89.832253,25.354023,268.413879,62.801552,33.657116,116.579124,31.705881,1.607,2044.160034
"2015-03-11",26.229616,38.474998,38.517334,88.740166,25.000164,271.065552,62.33329,34.015453,114.453705,31.439835,1.61,2040.23999
"2015-03-12",26.803358,39.119999,37.63652,90.103012,24.982468,277.347351,62.920921,34.929222,116.522942,32.338646,1.577,2065.949951
"2015-03-13",26.676863,38.700001,37.966824,89.543419,24.717073,278.051819,62.85664,34.857544,115.717712,31.864063,1.582,2053.399902
"2015-03-16",26.993101,39.334999,38.131981,91.213173,25.035545,283.090973,63.370811,35.144222,116.991081,32.155285,1.569,2081.189941
"2015-03-17",26.713005,39.285,38.260429,90.157173,24.902851,282.689789,62.810753,35.341316,118.947968,31.964737,1.556,2074.280029
"2015-03-18",26.649761,39.919998,38.994446,91.574203,24.902851,286.359039,62.737274,35.574234,120.286873,32.112144,1.421,2099.5
"2015-03-19",26.541332,40.09,38.801765,91.781784,25.000164,286.104614,62.700554,35.439861,119.37867,32.022263,1.477,2089.27002
"2015-03-20",26.857569,40.145,39.343102,92.422607,25.159399,288.110443,63.866608,35.663815,117.880585,32.263134,1.416,2108.100098
"2015-03-23",26.708488,40.119999,39.324749,92.946091,25.132858,288.306152,64.426659,35.395061,119.107147,31.91081,1.396,2104.419922
"2015-03-24",26.008249,39.799999,39.361446,92.025467,24.770153,287.875671,63.637058,35.045681,118.620277,31.583651,1.37,2091.5
"2015-03-25",25.538414,38.915001,38.040226,90.563316,24.292442,284.010712,63.251457,34.47234,115.521095,31.267267,1.408,2061.050049
"2015-03-26",25.258314,39.215,37.810852,90.382797,23.965124,285.380554,63.113728,34.633587,116.326332,31.806545,1.473,2056.149902
"2015-03-27",25.27187,39.200001,37.590645,90.563316,24.000507,289.382477,63.12291,34.481297,115.399384,32.148098,1.417,2061.02002
"2015-03-30",25.805199,39.865002,37.581474,91.655426,24.460522,293.541016,63.618706,34.982975,118.320656,32.644218,1.419,2086.23999
"2015-03-31",25.741386,39.700001,37.306213,90.797997,24.540752,289.871735,63.664619,34.929222,116.504211,32.482437,1.375,2067.889893
"2015-04-01",26.010332,39.790001,37.361267,89.489273,24.291159,288.237671,63.435062,34.54401,116.335678,32.029449,1.326,2059.689941
"2015-04-02",26.411469,39.814999,36.966732,89.931511,24.184185,287.357056,63.655445,34.902336,117.337532,32.744884,1.346,2066.959961
"2015-04-06",26.53455,39.915001,38.122803,89.498291,24.264412,290.312073,64.224678,35.117352,119.238213,33.158329,1.305,2080.620117
"2015-04-07",26.584692,39.66,38.104439,90.346695,24.415955,291.818878,64.004333,35.045681,117.983574,33.298553,1.328,2076.330078
"2015-04-08",26.976715,40.150002,38.003525,90.400856,24.55858,292.562531,64.17878,34.929222,117.59967,33.151142,1.336,2081.899902
"2015-04-09",27.163609,40.005001,38.058575,91.456863,24.629894,292.953918,64.233871,35.027763,118.498535,33.521454,1.393,2091.179932
"2015-04-10",27.263897,39.529999,38.27877,92.11573,24.99538,294.343384,63.91251,34.974014,119.00415,33.650871,1.403,2102.060059
"2015-04-13",26.794378,39.474998,38.315479,90.752853,24.941895,294.225952,63.637058,35.314442,118.770073,33.280567,1.38,2092.429932
"2015-04-14",26.885548,39.305,38.214558,90.725792,24.790348,294.587952,63.930885,34.938183,118.255112,33.330902,1.342,2095.840088
"2015-04-15",27.309479,39.439999,38.774235,90.797997,25.182575,295.693634,64.160408,35.197983,118.704529,33.449539,1.324,2106.629883
"2015-04-16",27.200079,39.325001,38.682484,90.06691,25.494574,293.472473,64.34404,35.108391,118.133377,33.528637,1.29,2104.98999
"2015-04-17",26.630276,38.715,38.187027,89.877388,24.888407,288.325745,63.60952,34.508167,116.803818,33.259003,1.292,2081.179932
"2015-04-20",26.653069,39.080002,39.370617,90.445976,25.387598,293.169159,62.85664,34.750057,119.472282,33.546612,1.323,2100.399902
"2015-04-21",26.821732,39.275002,39.122898,90.527222,25.5748,298.296265,63.71529,34.633587,118.826271,33.546612,1.341,2097.290039
"2015-04-22",26.785259,39.465,39.444031,90.644554,25.512402,301.69165,63.964573,34.821712,120.427322,33.309334,1.388,2107.959961
"2015-04-23",26.999508,39.875,39.76516,90.671638,25.565886,303.23764,63.90918,33.916908,121.410461,32.953407,1.357,2112.929932
"2015-04-24",27.186399,39.634998,43.921505,91.231216,25.690683,300.82077,63.86301,33.845238,121.981583,32.838364,1.322,2117.689941
"2015-04-27",26.83996,39.555,44.068302,90.779945,25.753084,298.130035,63.687588,33.683979,124.200623,32.780842,1.342,2108.919922
"2015-04-28",26.894667,39.759998,45.105099,90.924332,26.136393,295.869781,63.493698,34.0065,122.243759,33.158329,1.38,2114.76001
"2015-04-29",26.593815,39.41,45.013348,90.608437,25.895708,294.15741,63.253654,34.320034,120.446053,32.77005,1.422,2106.850098
"2015-04-30",26.329418,38.799999,44.627991,89.534393,25.699602,290.908936,62.118023,34.302124,117.178352,32.439289,1.442,2085.51001
"2015-05-01",26.625719,39.330002,44.646336,90.373779,25.96702,292.161346,62.487331,34.454414,120.736305,32.928234,1.507,2108.290039
"2015-05-04",26.794378,39.310001,44.26099,90.572342,26.002686,294.088928,62.653519,35.01881,120.502243,33.104412,1.499,2114.48999
"2015-05-05",26.429703,38.740002,43.673775,89.805168,25.753084,294.216095,62.210346,34.911289,117.786964,32.737709,1.545,2089.459961
"2015-05-06",26.283836,39.445,42.462654,89.507317,25.824396,290.272949,62.58889,34.633587,117.047272,32.590305,1.578,2080.149902
"2015-05-07",26.402357,39.599998,42.848015,89.949585,25.681772,291.69162,62.671986,34.552967,117.771248,32.698151,1.558,2088
"2015-05-08",26.625719,40.07,43.811401,91.583221,26.056166,296.769928,62.967442,34.991936,119.990158,33.248219,1.495,2116.100098
"2015-05-11",26.333981,40.105,43.462742,91.186104,26.038338,294.891296,62.625824,34.947132,118.767876,33.406395,1.593,2105.330078
"2015-05-12",26.13341,39.990002,43.444397,90.680649,26.056166,290.282684,62.671986,35.045681,118.344772,33.165524,1.574,2099.120117
"2015-05-13",25.654774,40.095001,43.701298,90.752853,26.163136,291.329651,62.413467,35.262184,118.476402,33.165524,1.562,2098.47998
"2015-05-14",25.773296,40.439999,44.701393,91.908157,25.895708,292.36676,63.364449,35.334339,121.240623,33.91692,1.513,2121.100098
"2015-05-15",25.818878,40.490002,44.31604,92.332344,26.341419,291.075256,63.364449,34.928417,121.071388,34.17218,1.46,2122.72998
"2015-05-18",25.969305,40.73,44.049961,93.343224,26.52862,294.010651,63.345974,35.388466,122.406502,34.186539,1.531,2129.199951
"2015-05-19",26.087824,40.505001,43.93914,93.830597,26.510792,294.431427,63.835297,35.884605,122.293678,34.28363,1.584,2127.830078
"2015-05-20",26.242813,40.555,43.93914,93.505669,26.40382,293.541016,63.604511,35.713215,122.284256,34.193745,1.553,2125.850098
"2015-05-21",26.229137,40.450001,43.791382,93.114738,26.234449,290.80127,63.539871,35.686157,123.534752,34.089481,1.51,2130.820068
"2015-05-22",26.37956,40.285,43.311169,92.141983,26.082907,293.84436,63.244419,35.55085,124.616013,33.974442,1.562,2126.060059
"2015-05-26",26.707769,39.880001,43.024899,91.66011,25.806568,291.339417,61.997993,35.713215,121.870567,33.873775,1.524,2104.199951
"2015-05-27",27.049648,40.389999,43.96685,91.94194,26.127476,295.771912,62.35807,36.001877,124.145889,33.776707,1.532,2123.47998
